UNIQUE-ID	NAME	REACTION-EQUATION	PATHWAYS	PATHWAYS	PATHWAYS	PATHWAYS	COFACTORS	COFACTORS	COFACTORS	COFACTORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	ACTIVATORS	INHIBITORS	INHIBITORS	INHIBITORS	INHIBITORS	SUBUNIT-COMPOSITION
ENZRXN0-1627	tRNA dimethylallyltransferase	prenyl diphosphate + an adenosine37 in tRNA  <-->  N6-(3-methylbut-2-en-1-yl)-adenosine37 in tRNA + diphosphate					MG+2												1*EG10595-MONOMER
ENZRXN0-7209	selenate reductase	selenite + an oxidized electron carrier + H2O  <-->  selenate + a reduced two electron carrier																	1*G6845-MONOMER,1*G6846-MONOMER,1*G6847-MONOMER,1*G6848-MONOMER
THREDEHYDCAT-ENZRXN	threonine dehydratase	L-threonine  <-->  2-oxobutanoate + ammonium					PYRIDOXAL_PHOSPHATE								#<"PYRUVATE" instance frame in ECOBASE[F] @ #x1001c9339e2>	#<"2-OXOBUTANOATE" instance frame in ECOBASE[F] @ #x1001c931072>			4*THREDEHYDCAT-MONOMER
ENZRXN0-12524	23S rRNA 5-hydroxycytidine C2501 synthase	prephenate + a cytosine2501 in 23S rRNA + an oxidized electron carrier + H+  <-->  3-phenyl-2-oxopropanoate + a 5-hydroxycytosine2501 in 23S rRNA + CO2 + a reduced two electron carrier																	1*G6746-MONOMER
PDXY-ENZRXN	pyridoxal kinase	ATP + pyridoxal  <-->  ADP + pyridoxal 5'-phosphate + H+	PLPSAL-PWY																2*PDXY-MONOMER
ENZRXN0-6234	transposase	an insertion sequence element IS30  <-->  an insertion sequence IS30 with integrated transposon																	1*G6131-MONOMER
ENZRXN0-7902	(4<i>S</i>)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	(2S)-2-hydroxy-3,4-dioxopentyl phosphate  <-->  3-hydroxy-2,4-dioxopentyl phosphate	PWY0-1569																1*G6805-MONOMER
DMBPPRIBOSYLTRANS-ENZRXN	nicotinate-nucleotide&mdash;dimethylbenzimidazole phosphoribosyltransferase	beta-nicotinate D-ribonucleotide + 5,6-dimethylbenzimidazole  <-->  nicotinate + alpha-ribazole 5'-phosphate + H+	COBALSYN-PWY	PWY-5509															2*DMBPPRIBOSYLTRANS-MONOMER
ENZRXN0-8347	mannitol-1-phosphatase	D-mannitol 1-phosphate + H2O  <-->  D-mannitol + phosphate																	1*G6932-MONOMER
FUCPALDOL-ENZRXN	L-fuculose-phosphate aldolase	L-fuculose 1-phosphate  <-->  (S)-lactaldehyde + glycerone phosphate	FUCCAT-PWY				ZN+2												4*FUCPALDOL-MONOMER
ENZRXN0-4901	RNase I endoribonuclease	an mRNA[periplasm] + H2O[periplasm]  <-->  2 an mRNA fragment[periplasm]																	1*EG10856-MONOMER
ENZRXN0-7438	crotonyl-[acyl-carrier-protein] reductase	a butanoyl-[acp] + NAD+  <-->  a (2E)-but-2-enoyl-[acp] + NADH + H+	PWY-5971																4*ENOYL-ACP-REDUCT-NADH-MONOMER
ARGDECARBOXBIO-ENZRXN	arginine decarboxylase	L-arginine[periplasm] + H+[periplasm]  <-->  CO2[periplasm] + agmatine[periplasm]	PWY0-1299	PWY-40	PWY0-823		PYRIDOXAL_PHOSPHATE	MG+2							#<"EG10919-MONOMER" instance frame in ECOBASE[F] @ #x10024134f42>	#<"EG10892-MONOMER" instance frame in ECOBASE[F] @ #x10023b9d492>			4*ARGDECARBOXBIO-MONOMER
ENZRXN0-8516	protein sulfenic acid reductase	a [protein]-S-hydroxy-L-cysteine[periplasmic space]  <-->  a [protein]-L-cysteine[periplasmic space]																	2*DSBG-MONOMER
ENZRXN0-1521	2-methylisocitrate lyase	(2R,3S)-2-methylisocitrate  <-->  succinate + pyruvate	PWY0-42				MG+2												4*G6196-MONOMER
SULFITE-REDUCT-ENZRXN	assimilatory sulfite reductase (NADPH)	hydrogen sulfide + 3 NADP+ + 3 H2O  <-->  sulfite + 3 NADPH + 5 H+	SO4ASSIM-PWY				CPD-7	FAD	FMN	SIROHEME									8*ALPHACOMP-MONOMER,4*BETACOMP-MONOMER
ENZRXN0-12507	protein-histidine autokinase	a [protein]-L-histidine + ATP  <-->  a [protein]-N-phospho-L-histidine + ADP + H+																	1*UHPB-MONOMER
ORNCARBAMTRANSFERI-ENZRXN	ornithine carbamoyltransferase	L-ornithine + carbamoyl phosphate  <-->  L-citrulline + phosphate + H+	ARGSYN-PWY																3*CHAINI-MONOMER
ENZRXN0-6214	nucleoside di- and triphosphate hydrolase	GDP + H2O  <-->  GMP + phosphate + H+					MG+2												1*G6580-MONOMER
ENZRXN0-7868	glycerol-3-phosphate dehydrogenase, anaerobic	sn-glycerol 3-phosphate + a menaquinone[inner membrane]  <-->  glycerone phosphate + a menaquinol[inner membrane]	PWY0-1591	PWY0-1582	PWY0-1581	PWY-6952	FeS-Centers	FAD	FMN										1*ANGLYC3PDEHYDROGSUBUNITA-MONOMER,1*ANGLYC3PDEHYDROGSUBUNITB-MONOMER,1*ANGLYC3PDEHYDROGSUBUNITC-MONOMER
DIHYDRODIPICSYN-ENZRXN	4-hydroxy-tetrahydrodipicolinate synthase	pyruvate + L-aspartate 4-semialdehyde  <-->  (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate + H2O + H+	DAPLYSINESYN-PWY												#<"LYS" instance frame in ECOBASE[F] @ #x1001c934a62>				4*DIHYDRODIPICSYN-MONOMER
ENZRXN0-8331	protein deglycase	an S-(1-hydroxy-2-oxopropyl)-[protein]-L-cysteine + H2O  <-->  a [protein]-L-cysteine + (R)-lactate + H+																	2*G7055-MONOMER
FABZ-ENZRXN	(3<i>R</i>)-3-hydroxyacyl-[acyl-carrier protein] dehydratase	a (3R)-3-hydroxyacyl-[acyl-carrier protein]  <-->  a trans-2-enoyl-[acyl-carrier protein] + H2O	FASYN-ELONG-PWY																6*FABZ-MONOMER
ENZRXN0-4562	ATP-dependent Clp protease	a protein + ATP + 2 H2O  <-->  2 a peptide + ADP + phosphate + 3 H+																	14*EG10158-MONOMER,12*EG10156-MONOMER
ENZRXN0-7419	dihydroorotate dehydrogenase (MQ)	(S)-dihydroorotate + a menaquinone[inner membrane]  <-->  orotate + a menaquinol[inner membrane]																	1*DIHYDROOROTOX-MONOMER
ALDOSE1EPIM-ENZRXN	galactose-1-epimerase	beta-D-galactopyranose  <-->  alpha-D-galactopyranose	GALACTMETAB-PWY																1*ALDOSE1EPIM-MONOMER
ENZRXN0-8494	protein phosphoaspartate phosphatase	NarL-Pasp59 + H2O  <-->  NarL + phosphate + H+																	2*NARX-MONOMER
ENZRXN0-1306	lipoate acetyltransferase <i>N<sup>6</sup></i>-(dihydrolipoyl)lysine:NAD+ oxidoreductase	a [pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine + NAD+  <-->  a [pyruvate dehydrogenase E2 protein] N6-lipoyl-L-lysine + NADH + H+	PYRUVDEH-RXN	PYRUVDEHYD-PWY			FAD								#<"NADH" instance frame in ECOBASE[F] @ #x1001c9417e2>				2*E3-MONOMER
ENZRXN0-6595	c-di-GMP phosphodiesterase	cyclic di-3',5'-guanylate + H2O  <-->  5'-phosphoguanylyl(3'->5')guanosine + H+																	1*EG12252-MONOMER
SHIKIMATE-KINASEI-ENZRXN	shikimate kinase	shikimate + ATP  <-->  shikimate 3-phosphate + ADP + H+	PWY-6163																1*AROK-MONOMER
ENZRXN0-12489	tautomerase	(2E)-2-hydroxypenta-2,4-dienoate  <-->  2-oxopent-4-enoate																	2*EG11761-MONOMER
NICOTINATEPRIBOSYLTRANS-ENZRXN	nicotinate phosphoribosyltransferase	nicotinate + 5-phospho-alpha-D-ribose 1-diphosphate + ATP + H2O  <-->  beta-nicotinate D-ribonucleotide + ADP + diphosphate + phosphate	PYRIDNUCSAL-PWY																1*NICOTINATEPRIBOSYLTRANS-MONOMER
UROGENDECARBOX-ENZRXN	uroporphyrinogen decarboxylase	uroporphyrinogen-III + 4 H+  <-->  4 CO2 + coproporphyrinogen III	HEME-BIOSYNTHESIS-II-1	HEMESYN2-PWY															1*UROGENDECARBOX-MONOMER
DEOXYGLUCONOKIN-ENZRXN	2-dehydro-3-deoxygluconokinase	2-dehydro-3-deoxy-D-gluconate + ATP  <-->  2-dehydro-3-deoxy-D-gluconate 6-phosphate + ADP + H+	GALACTUROCAT-PWY	PWY-7242			MN+2												1*DEOXYGLUCONOKIN-MONOMER
ENZRXN0-8633	maltotriose glucosidase	maltotriose + H2O  <-->  maltose + D-glucopyranose	GLYCOCAT-PWY																2*MALTODEXGLUCOSID-MONOMER
ENZRXN0-8313	&gamma;-glutamyltranspeptidase	glycyl-glycine[periplasmic space] + glutathione[periplasmic space]  <-->  gamma-L-glutamyl-glycylglycine[periplasmic space] + L-cysteinylglycine[periplasmic space]																	1*MONOMER0-4196,1*MONOMER0-4195
ENZRXN0-4321	tail-specific protease	a protein[periplasm] + H2O[periplasm]  <-->  2 a peptide[periplasm] + 2 H+[periplasm]																	1*EG10760-MONOMER
ADENPRIBOSYLTRAN-ENZRXN	adenine phosphoribosyltransferase	AMP + diphosphate  <-->  5-phospho-alpha-D-ribose 1-diphosphate + adenine	PWY-7805	PWY-6605			MG+2								#<"AMP" instance frame in ECOBASE[F] @ #x1001c949ca2>				2*ADENPRIBOSYLTRAN-MONOMER
ENZRXN0-12609	hydrogen:menaquinone oxidoreductase	a menaquinone[inner membrane] + H+ + H2[periplasm]  <-->  a menaquinol[inner membrane] + H+[periplasm]	PWY0-1578	PWY0-1577	PWY0-1576		FeS-Centers	CPD-24862											2*HYBC-MONOMER,2*MONOMER0-145,2*EG11800-MONOMER,2*HYBA-MONOMER
RIBOKIN-ENZRXN	ribokinase	D-ribofuranose + ATP  <-->  D-ribofuranose 5-phosphate + ADP + H+	RIBOKIN-PWY				K+	MG+2											2*RIBOKIN-MONOMER
ENZRXN0-6577	non-heme bacterial ferritin	4 Fe2+ + dioxygen + 6 H2O  <-->  4 [FeO(OH)] monomer + 8 H+																	24*EG10921-MONOMER
ENZRXN0-12471	bifunctional DNA glycosylase	a pyrimidine base lesion in DNA + H2O  <-->  a 5'-phospho-[DNA] + a [DNA]-nucleotide-3'-phosphate + 4-oxo-2-pentenal + a modified nucleobase																	1*G6383-MONOMER
ENZRXN0-6157	3' to 5' proofreading exonuclease	[DNA] + n H2O  <-->  n a 2'-deoxyribonucleoside 5'-monophosphate					MN+2												1*EG10746-MONOMER
NACGLCTRANS-ENZRXN	N-acetylglucosaminyl transferase	Und-PP-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala + UDP-N-acetyl-alpha-D-glucosamine  <-->  Und-PP-[beta-D-GlcNAc-(1->4)]-MurNAc-L-Ala-gamma-D-Glu-meso-DAP-D-Ala-D-Ala + UDP + H+	PEPTIDOGLYCANSYN-PWY																1*NACGLCTRANS-MONOMER
DAHPSYNTYR-ENZRXN	3-deoxy-7-phosphoheptulonate synthase	phosphoenolpyruvate + D-erythrose 4-phosphate + H2O  <-->  3-deoxy-D-arabino-heptulosonate 7-phosphate + phosphate	PWY-6164												#<"TYR" instance frame in ECOBASE[F] @ #x1001c934af2>				2*AROF-MONOMER
UDPGLCNACEPIM-ENZRXN	UDP-<i>N</i>-acetylglucosamine 2-epimerase	UDP-N-acetyl-alpha-D-glucosamine  <-->  UDP-N-acetyl-alpha-D-mannosamine	PWY-7335								#<"UDP-N-ACETYL-D-GLUCOSAMINE" instance frame in ECOBASE[F] @ #x1001c949fd2>								2*UDPGLCNACEPIM-MONOMER
ENZRXN0-8617	pantetheine kinase	pantetheine + ATP  <-->  4'-phosphopantetheine + ADP + H+																	2*PANTOTHENATE-KIN-MONOMER
ENZRXN0-7383	thioredoxin peroxidase	a reduced thioredoxin + hydrogen peroxide  <-->  an oxidized thioredoxin + 2 H2O																	1*BTUE-MONOMER
ENZRXN0-8296	acetyl-CoA C-acyltransferase	(7Z)-hexadecenoyl-CoA + acetyl-CoA  <-->  3-oxo-(9Z)-octadecenoyl-CoA + coenzyme A	PWY0-1337																1*G7213-MONOMER
ENZRXN0-7499	D-<i>myo</i>-inositol hexakisphosphate phosphohydrolase	phytate[periplasm] + H2O[periplasm]  <-->  D-myo-inositol (1,2,3,4,5)-pentakisphosphate[periplasm] + phosphate[periplasm]																	2*APPA-MONOMER
ENZRXN0-4041	topoisomerase	a negatively supercoiled DNA  <-->  a relaxed DNA					MG+2	K+											1*EG11014-MONOMER
ENZRXN0-12592	inosine phosphorylase	inosine + phosphate  <-->  alpha-D-ribose-1-phosphate + hypoxanthine	PWY0-1296	PWY-6609	SALVADEHYPOX-PWY														1*EG12097-MONOMER
ACONITATEDEHYDR-ENZRXN	citrate hydro-lyase (cis-aconitate-forming)	citrate  <-->  cis-aconitate + H2O	FERMENTATION-PWY	RXN-14047	TCA	GLYOXYLATE-BYPASS	CPD-7												2*ACONITASE-MONOMER
PYRUVATEDEH-ENZRXN	pyruvate dehydrogenase	pyruvate + coenzyme A + NAD+  <-->  acetyl-CoA + CO2 + NADH	GLYCOLYSIS-TCA-GLYOX-BYPASS				LIPOIC-ACID	THIAMINE-PYROPHOSPHATE	FAD	MG+2									24*E1P-MONOMER,24*E2P-MONOMER,12*E3-MONOMER
ENZRXN0-6539	NAD(P)H:quinone oxidoreductase	2-methyl-1,4-benzoquinone + 2 NADPH + 2 H+  <-->  methyl-1,4-benzoquinol + 2 NADP+																	1*G7868-MONOMER
ENZRXN0-6061	GDP-L-fucose synthase	GDP-beta-L-fucose + NADP+  <-->  GDP-4-dehydro-alpha-D-rhamnose + NADPH + H+																	2*FCL-MONOMER
CTPSYN-ENZRXN	CTP synthetase	ATP + UTP + L-glutamine + H2O  <-->  ADP + CTP + L-glutamate + phosphate + 2 H+	PWY-7176				MG+2				#<"GTP" instance frame in ECOBASE[F] @ #x1001c94d242>				#<"GTP" instance frame in ECOBASE[F] @ #x1001c94d242>	#<"CTP" instance frame in ECOBASE[F] @ #x1001c94ae12>			4*CTPSYN-MONOMER
METHENYLTHFCYCLOHYDRO-ENZRXN	methenyltetrahydrofolate cyclohydrolase	a 5,10-methenyltetrahydrofolate + H2O  <-->  an N10-formyltetrahydrofolate + H+	1CMET2-PWY																2*FOLD-MONOMER
ENZRXN0-8602	protein phosphoaspartate phosphatase	CpxR-phosphorylated + H2O  <-->  CpxR + phosphate + H+	PWY0-1485																2*CPXA-MONOMER
TREHALAPERI-ENZRXN	trehalase	alpha,alpha-trehalose[periplasm] + H2O[periplasm]  <-->  beta-D-glucopyranose[periplasm] + alpha-D-glucopyranose[periplasm]	PWY0-1182	PWY0-1466															1*TREHALAPERI-MONOMER
ENZRXN0-7366	ribonuclease	a polycistronic tRNA precursor + H2O  <-->  a tRNA precursor with a 5' extension and a long 3' trailer + a partially processed polycistronic tRNA precursor	PWY0-1479				MG+2												4*EG10859-MONOMER
ENZRXN0-7814	tRNA 5-aminomethyl-2-thiouridine synthase	a 5-carboxymethylaminomethyl-2-thiouridine34 in tRNA + an oxidized electron carrier + H2O + H+  <-->  a 5-(aminomethyl)-2-thiouridine34 in tRNA + glyoxylate + a reduced two electron carrier	PWY-7892				FAD												1*G7199-MONOMER
ENZRXN0-8279	3-hydroxyacyl-CoA dehydrogenase	(S)-3-hydroxy-(11Z)-octadecenoyl-CoA + NAD+  <-->  3-oxo-(11Z)-octadecenoyl-CoA + NADH + H+																	1*G7212-MONOMER
ENZRXN0-12574	undecaprenyl phosphatase	di-trans,octa-cis-undecaprenyl diphosphate[periplasmic space] + H2O[periplasmic space]  <-->  di-trans,octa-cis-undecaprenyl phosphate[periplasmic space] + phosphate[periplasmic space] + H+[periplasmic space]	PWY-5785																1*G7146-MONOMER
ENZRXN0-3741	cystathionine &beta;-lyase	L-cystathionine + H2O  <-->  ammonium + pyruvate + L-homocysteine	HOMOSER-METSYN-PWY				PYRIDOXAL_PHOSPHATE												2*EG10564-MONOMER
PRPPAMIDOTRANS-ENZRXN	amidophosphoribosyltransferase	5-phospho-beta-D-ribosylamine + L-glutamate + diphosphate  <-->  5-phospho-alpha-D-ribose 1-diphosphate + L-glutamine + H2O	PWY-6122	PWY-6121	PWY-6277		MG+2								#<"GMP" instance frame in ECOBASE[F] @ #x1001c94d902>	#<"AMP" instance frame in ECOBASE[F] @ #x1001c949ca2>			4*PRPPAMIDOTRANS-MONOMER
ACETOLACTREDUCTOISOM-ENZRXN	(2<i>R</i>)-2,3-dihydroxy-3-methylbutanoate:NADP<sup>+</sup> oxidoreductase (isomerizing)	(2R)-2,3-dihydroxy-3-methylbutanoate + NADP+  <-->  (S)-2-acetolactate + NADPH + H+	VALSYN-PWY				MG+2								#<"NADP" instance frame in ECOBASE[F] @ #x1001c940f72>	#<"DIOH-ISOVALERATE" class frame in ECOBASE[F] @ #x10023cf0312>			4*KETOLREDUCTOISOM-MONOMER
ENZRXN0-7988	acyl-acp:sn-glycerol-3-phosphate 1-O-acyltransferase (glycerol-3-phosphate acyltransferase)	a cis-vaccenoyl-[acp] + sn-glycerol 3-phosphate  <-->  1-cis-vaccenoyl-sn-glycerol-3-phosphate + acyl-carrier protein																	1*GLYCEROL-3-P-ACYLTRANSFER-MONOMER
ENZRXN0-5761	D-<i>glycero</i>-&beta;-D-<i>manno</i>-heptose-1,7-bisphosphate 7-phosphatase	D-glycero-beta-D-manno-heptose 1,7-bisphosphate + H2O  <-->  D-glycero-beta-D-manno-heptose 1-phosphate + phosphate	PWY0-1241				MG+2												1*EG11736-MONOMER
ENZRXN0-6515	protein kinase	a [protein]-(L-serine/L-threonine) + ATP  <-->  a [protein] (L-serine/L-threonine) phosphate + ADP + H+					MN+2												1*G6969-MONOMER
CHORISMATE-SYNTHASE-ENZRXN	chorismate synthase	5-enolpyruvoyl-shikimate 3-phosphate  <-->  chorismate + phosphate	PWY-6163				FMNH2												4*AROC-MONOMER
ENZRXN-30435	L-cysteine desulfurase	L-cysteine + a [TusA]-L-cysteine  <-->  L-alanine + a [TusA sulfur-carrier protein]-S-sulfanyl-L-cysteine	PWY-7892				PYRIDOXAL_PHOSPHATE												2*G6906-MONOMER
ENZRXN0-8577	&alpha;-L-fucosyl-(1->3)-&beta;-D-glucopyranosyl-diphosphoundecaprenol <i>O</i>-acetyltransferase	alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und + acetyl-CoA  <-->  2/3-O-Ac-alpha-L-Fuc-(1->3)-alpha-D-Glc-PP-Und + coenzyme A	PWY-8243																1*G7099-MONOMER
MALSYNG-ENZRXN	malate synthase G	acetyl-CoA + glyoxylate + H2O  <-->  (S)-malate + coenzyme A + H+	GLYOXDEG-PWY	GLYOXYLATE-BYPASS			MG+2												1*MALSYNG-MONOMER
ENZRXN0-7342	GTPase	GTP + H2O  <-->  GDP + phosphate + H+																	1*EG10942-MONOMER
ENZRXN0-7795	2-dehydro-3-deoxy-D-pentonate aldolase	2-dehydro-3-deoxy-D-pentonate  <-->  glycolaldehyde + pyruvate																	1*G7911-MONOMER
ENZRXN0-8263	3-hydroxyacyl-CoA dehydrogenase	(S)-3-hydroxy-(9Z)-octadecenoyl-CoA + NAD+  <-->  3-oxo-(9Z)-octadecenoyl-CoA + NADH + H+	PWY0-1337																1*FADB-MONOMER
PORPHOBILSYNTH-ENZRXN	porphobilinogen synthase	2 5-aminolevulinate  <-->  porphobilinogen + H+ + 2 H2O	PWY-5188				ZN+2												8*PORPHOBILSYNTH-MONOMER
ENZRXN0-3361	23S rRNA m<sup>5</sup>U747 methyltransferase	a uracil747 in 23S rRNA + S-adenosyl-L-methionine  <-->  a 5-methyluracil747 in 23S rRNA + S-adenosyl-L-homocysteine + H+																	1*G6449-MONOMER
PMPOXI-ENZRXN	pyridoxamine 5'-phosphate oxidase	pyridoxamine 5'-phosphate + dioxygen + H2O  <-->  ammonium + hydrogen peroxide + pyridoxal 5'-phosphate	PLPSAL-PWY				FMN								#<"PYRIDOXAL_PHOSPHATE" instance frame in ECOBASE[F] @ #x1001c943fd2>				2*PDXH-MONOMER
ENZRXN0-7964	5' &rarr; 3' exoribonuclease	RNA + n H2O  <-->  n a nucleoside 5'-monophosphate					MN+2												1*G6634-MONOMER
ENZRXN0-6489	lysozyme	a peptidoglycan + H2O  <-->  a peptidoglycan with N-acetylmuramoyl-pentapeptide at the reducing end + a peptidoglycan with N-acetyl-beta-D-glucosamine at the non-reducing end																	1*G6310-MONOMER
ENZRXN-29361	thiol:disulfide oxidoreductase	a CcmG protein with an internal disulfide bridge + an apo-[c-type cytochrome] with reduced L-cysteine residues  <-->  a CcmG protein with reduced cysteine residues + an apo-[c-type cytochrome] with a dislufide bridge	PWY-8147																1*EG12053-MONOMER
CARBPSYN-ENZRXN	carbamoyl phosphate synthetase	2 ATP + L-glutamine + hydrogencarbonate + H2O  <-->  carbamoyl phosphate + L-glutamate + 2 ADP + phosphate + 2 H+	ARGSYN-PWY	PWY-5686			MG+2				#<"IMP" instance frame in ECOBASE[F] @ #x1001c94d152>	#<"L-ORNITHINE" instance frame in ECOBASE[F] @ #x1001c935752>			#<"UMP" instance frame in ECOBASE[F] @ #x1001c947e12>				1*CARBPSYN-LARGE,1*CARBPSYN-SMALL
LSERINEDEAM2-ENZRXN	L-serine deaminase	L-serine  <-->  pyruvate + ammonium					CPD-7												1*LSERINEDEAM2-MONOMER
ENZRXN0-8554	3'-phosphomonoesterase	a [DNA]-nucleotide-3'-phosphate + H2O  <-->  a [DNA]-3'-hydroxyl + phosphate																	1*EG11073-MONOMER
ENZRXN0-7308	protein methylthiotransferase	a [ribosomal protein S12] L-aspartate89 + a sulfurated [sulfur carrier] + 2 S-adenosyl-L-methionine + a reduced two electron carrier  <-->  a [ribosomal protein S12]-3-methylsulfanyl-L-aspartate89 + S-adenosyl-L-homocysteine + an unsulfurated [sulfur carrier] + L-methionine + 5'-deoxyadenosine + an oxidized electron carrier + 2 H+					CPD-7												1*G6435-MONOMER
ENZRXN0-7772	tRNA U34 carboxymethyltransferase	a 5-hydroxyuridine34 in tRNA + S-adenosyl-S-carboxymethyl-L-homocysteine  <-->  a 5-(carboxymethoxy)uridine34 in tRNA + S-adenosyl-L-homocysteine + H+	PWY0-1554																4*G7021-MONOMER
ENZRXN0-12538	enterobacterial common antigen polymerase	enterobacterial common antigen[cytosol] + alpha-D-Fuc4NAc-(1->4)-beta-D-ManNAcA-(1->4)-GlcNAc-PP-Und[cytosol]  <-->  (enterobacterial common antigen)n+1-undecaprenyl-diphosphate[cytosol] + di-trans,octa-cis-undecaprenyl diphosphate[cytosol]																	1*FUC4NACTRANS-MONOMER
PGMI-ENZRXN	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	2-phospho-D-glycerate  <-->  3-phospho-D-glycerate	GLYCOLYSIS	PWY-5484	GLUCONEO-PWY		MN+2												1*PGMI-MONOMER
ENZRXN0-2981	L-serine:tRNASec ligase (AMP-forming)	a tRNAsec + L-serine + ATP  <-->  an L-seryl-[tRNAsec] + AMP + diphosphate	PWY0-901																2*SERS-MONOMER
ENZRXN0-7919	[protein PII-2] uridylyltransferase	PII-2 + UTP  <-->  uridylyl-[protein PII-2] + diphosphate																	1*GLND-MONOMER
ENZRXN0-8402	D-alanyl-D-alanine carboxypeptidase	Nalpha,Nepsilon-diacetyl-lysyl-D-alanyl-D-alanine[periplasm] + H2O[periplasm]  <-->  Nalpha,Nepsilon-diacetyl-lysyl-D-alanine[periplasm] + D-alanine[periplasm]																	1*RPOA-MONOMER
ENZRXN0-5182	3'-nucleotidase	a ribonucleoside 3'-phosphate + H2O  <-->  a ribonucleoside + phosphate					MN+2	MG+2	NI+2	CO+2									1*EG11817-MONOMER
ASPARTATEKINI-ENZRXN	aspartate kinase	L-aspartate + ATP  <-->  L-aspartyl-4-phosphate + ADP	DAPLYSINESYN-PWY	HOMOSERSYN-PWY											#<"THR" instance frame in ECOBASE[F] @ #x1001c9348e2>				4*ASPKINIHOMOSERDEHYDROGI-MONOMER
ENZRXN-25688	TusA:TusD sulfurtransferase	a [TusD sulfur-carrier protein]-S-sulfanyl-L-cysteine + a [TusE sulfur carrier protein]-L-cysteine  <-->  a [TusD]-L-cysteine + a [TusE sulfur carrier protein]-S-sulfanylcysteine	PWY-7892																2*G7712-MONOMER,2*G7713-MONOMER,2*G7714-MONOMER
ENZRXN0-8534	superoxide oxidase	a ubiquinol[inner membrane] + 2 dioxygen[periplasm]  <-->  2 superoxide[periplasm] + a ubiquinone[inner membrane] + 2 H+					Heme-b												1*CYTOCHROME-B561-MONOMER
KDOTRANS2-ENZRXN	KDO transferase	alpha-Kdo-(2->6)-lipid IVA (E. coli) + CMP-3-deoxy-beta-D-manno-octulosonate  <-->  alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA (E. coli) + CMP + H+	KDOSYN-PWY																1*KDOTRANS-MONOMER
ENZRXN0-7207	2-hydroxyethyldisulfide reductase	2-hydroxyethyldisulfide + 2 glutathione  <-->  2 2-sulfanylethan-1-ol + glutathione disulfide																	2*G7194-MONOMER
ENZRXN0-7749	L-threonine O-3-phosphate phosphatase	L-threonine 3-O-phosphate[periplasm] + H2O[periplasm]  <-->  L-threonine[periplasm] + phosphate[periplasm]																	2*ALKAPHOSPHA-MONOMER
PDXA-ENZRXN	4-hydroxythreonine-4-phosphate dehydrogenase	4-phosphooxy-L-threonine + NAD+  <-->  3-amino-1-hydroxyacetone 1-phosphate + CO2 + NADH	PYRIDOXSYN-PWY				ZN+2												2*PDXA-MONOMER
ENZRXN0-283	molybdenum cofactor guanylyltransferase	GTP + MoO2-molybdopterin cofactor + H+  <-->  guanylyl molybdenum cofactor + diphosphate	PWY-5964				MG+2												1*EG11829-MONOMER
3-OXOACYL-ACP-SYNTHII-BASE-ENZRXN	acetoacetyl-[acp] synthase	a malonyl-[acp] + an acetyl-[acp] + H+  <-->  acyl-carrier protein + an acetoacetyl-[acp] + CO2	PWY-5965	PWY-5966															2*3-OXOACYL-ACP-SYNTHII-MONOMER
ENZRXN0-8345	mannitol-1-phosphatase	D-mannitol 1-phosphate + H2O  <-->  D-mannitol + phosphate																	1*G7187-MONOMER
ENZRXN0-8378	rhomboid protease	type-1 transmembrane proteins + H2O  <-->  cleaved type-1 transmembrane proteins																	1*EG10397-MONOMER
ENZRXN0-4861	superoxide dismutase	2 superoxide[periplasm] + 2 H+[periplasm]  <-->  hydrogen peroxide[periplasm] + dioxygen[periplasm]	DETOX1-PWY				CU+2												1*G6886-MONOMER
ENZRXN0-6416	aerobic glycerol 3-phosphate dehydrogenase	sn-glycerol 3-phosphate + a ubiquinone[inner membrane]  <-->  glycerone phosphate + a ubiquinol[inner membrane]	PWY0-1584	PWY0-1561	PWY-6952	PWY-4261	FAD				#<"MONOMER0-2880" instance frame in ECOBASE[F] @ #x10023cc7572>								2*AERGLYC3PDEHYDROG-MONOMER
APHA-ENZRXN	acid phosphatase / phosphotransferase	a phosphate monoester[periplasm] + H2O[periplasm]  <-->  an alcohol[periplasm] + phosphate[periplasm]					MG+2								#<"CA+2" instance frame in ECOBASE[F] @ #x1001c946792>	#<"Pi" instance frame in ECOBASE[F] @ #x1001c944602>	#<"URIDINE" instance frame in ECOBASE[F] @ #x1001c945e02>		4*APHA-MONOMER
ENZRXN-24928	phenylalanyl-tRNA&mdash;protein transferase	an L-phenylalanyl-[tRNAPhe] + an N-terminal L-lysyl-[protein]  <-->  L-phenylalanyl-L-lysyl-[protein] + a tRNAPhe + H+																	1*EG11112-MONOMER
ENZRXN0-8514	protein thiol:menaquinone oxidoreductase DsbB	DsbA[inner membrane] + menaquinone-8[inner membrane]  <-->  DsbAoxidized[inner membrane] + menaquinol-8[inner membrane]																	1*DSBBPROT-MONOMER
